Code,Description,last_updated
14717015,"Joint disease, NOS",09-06-2025
14718013,"Arthrosis, NOS",09-06-2025
14719017,Disorder of joint,09-06-2025
14720011,Joint disease,09-06-2025
14721010,Arthrosis,09-06-2025
14722015,Joint derangement,09-06-2025
14723013,Potential alteration in parenting,09-06-2025
14724019,"Salmonella III arizonae 53:z:1,5,(7)",09-06-2025
14725018,Principal diagnosis,09-06-2025
14726017,PR,09-06-2025
14727014,Main diagnosis,09-06-2025
14728016,Internal combustion engine fitter-assembler (except Aircraft and marine engines),09-06-2025
14729012,Erichsen's test,09-06-2025
14730019,Pelvic rock test,09-06-2025
14731015,Closure of stomach ulcer,09-06-2025
14732010,Closure of gastric ulcer,09-06-2025
14733017,Leucaena leucocephala,09-06-2025
14734011,Lead tree,09-06-2025
14735012,Incision and drainage of rectal abscess,09-06-2025
14736013,"Incision and drainage of rectal abscess, NOS",09-06-2025
14737016,Poisoning by mercaptopurine,09-06-2025
14738014,Acute allergic mucoid otitis media,09-06-2025
14739018,Pseudomicrodochium,09-06-2025
14740016,"Pseudomicrodochium, NOS",09-06-2025
14741017,"Late effect of injury to blood vessels of head, neck AND/OR extremities",09-06-2025
14742012,"Late effect of injury to blood vessels of head, neck and extremities",09-06-2025
14743019,Calamus calamus,09-06-2025
14744013,Saucereye porgy,09-06-2025
14745014,Delusion of infidelity,09-06-2025
14746010,Delusional jealousy,09-06-2025
14747018,Pathological jealousy,09-06-2025
14748011,Clostridium perfringens,09-06-2025
14749015,Clostridium welchii,09-06-2025
14750015,Excision of deep jugular nodes,09-06-2025
14751016,Term birth of newborn triplets,09-06-2025
14752011,Lumbar lymph node,09-06-2025
14753018,Uvulopalatopharyngoplasty,09-06-2025
14754012,Culex pipiens molestus,09-06-2025
14755013,Active intestinal electrolyte transport,09-06-2025
14756014,Juvenile osteochondrosis of capitellum of humerus,09-06-2025
14757017,Juvenile osteochondrosis of head of humerus,09-06-2025
14758010,Panner's disease,09-06-2025
14759019,Haas' disease,09-06-2025
14760012,Salmonella jangwani,09-06-2025
14761011,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase",09-06-2025
14762016,Lysine hydroxylase,09-06-2025
14763014,"Lysine,2-oxoglutarate 5-dioxygenase",09-06-2025
14764015,Gymnura micrura,09-06-2025
14765019,Smooth butterfly ray,09-06-2025
14766018,Brilliant cresyl blue,09-06-2025
14767010,Cresyl blue BBS,09-06-2025
14768017,Blood group antibody Re^a^,09-06-2025
14769013,Blood group antibody Reid,09-06-2025
14770014,Etheostoma microlepidum,09-06-2025
14771013,Smallscale darter,09-06-2025
14772018,Wedge biopsy of liver,09-06-2025
14773011,Retired procedure,09-06-2025
14774017,Adhesion of male pelvis,09-06-2025
14775016,Cyclopentolate,09-06-2025
14776015,Corpus luteum hormone,09-06-2025
14777012,Lututrin,09-06-2025
14778019,Danazol,09-06-2025
14779010,Sexual exposure,09-06-2025
14780013,AIDS with respiratory abnormality,09-06-2025
14781012,Smooth fox terrier,09-06-2025
14782017,Congenital incomplete closure,09-06-2025
14783010,"Congenital incomplete closure, NOS",09-06-2025
14784016,"Patent embryonic structure, NOS",09-06-2025
14785015,Congenital imperfect closure,09-06-2025
14786019,"Congenital septal defect, NOS",09-06-2025
14787011,Patent embryonic structure,09-06-2025
14788018,Congenital septal defect,09-06-2025
14789014,Excision of lesion of lower limb vein,09-06-2025
14790017,Excision of lesion of vein of lower limb,09-06-2025
14791018,Manganese ethylene bis-dithiocarbamate,09-06-2025
14792013,Hafnium isotope,09-06-2025
14793015,Colic lymph node,09-06-2025
14794014,"Colic lymph node, NOS",09-06-2025
14795010,Decreased libido,09-06-2025
14796011,"Diagnostic radiography, bilateral",09-06-2025
14797019,Automated,09-06-2025
14798012,Pleomorphic adenoma,09-06-2025
14799016,"Mixed tumor, NOS",09-06-2025
14800017,"Mixed tumor, salivary gland type, NOS",09-06-2025
14801018,Chondroid syringoma,09-06-2025
14802013,Mixed tumor,09-06-2025
14803015,"Mixed tumor, salivary gland type",09-06-2025
14804014,Tunica intima,09-06-2025
14805010,"Tunica intima, NOS",09-06-2025
14806011,Intima,09-06-2025
14807019,Blood group antibody c,09-06-2025
14808012,Blood group antibody hr',09-06-2025
14809016,Blood group antibody Rh4,09-06-2025
14810014,Operative procedure on forearm,09-06-2025
14811013,"Operative procedure on forearm, NOS",09-06-2025
14812018,Phosphorus measurement,09-06-2025
14813011,"Phosphorus measurement, NOS",09-06-2025
14814017,"Phosphate, inorganic measurement",09-06-2025
14815016,Oil of pennyroyal-European,09-06-2025
14816015,Oil of pulegium,09-06-2025
14817012,Operation on nipple,09-06-2025
14818019,"Operation on nipple, NOS",09-06-2025
14819010,Clipping nails of patient,09-06-2025
14820016,"Xylan 1,44-beta-xylosidase",09-06-2025
14821017,Xylobiase,09-06-2025
14822012,beta-Xylosidase,09-06-2025
14823019,"Exo-1,4-beta-xylosidase",09-06-2025
14824013,Sphincter pupillae muscle,09-06-2025
14825014,Aneurysm of spinal artery,09-06-2025
14826010,"11-Deoxy, 17-hydroxycorticosterone",09-06-2025
14827018,Compound S,09-06-2025
14828011,Promethazine,09-06-2025
14829015,Jugum of sphenoid bone,09-06-2025
14830013,Nervous system complications from surgical implanted device,09-06-2025
14831012,Maxillary retrognathism,09-06-2025
14832017,Duffy blood group antibody,09-06-2025
14833010,"Duffy blood group antibody, NOS",09-06-2025
14834016,"Hernia, with obstruction",09-06-2025
14835015,"Hernia, NOS, with obstruction",09-06-2025
14836019,Trimming,09-06-2025
14837011,Salmonella tucson,09-06-2025
14838018,Congenital anomaly of ear,09-06-2025
14839014,"Congenital anomaly of ear, NOS",09-06-2025
14840011,"Congenital deformity of ear, NOS",09-06-2025
14841010,"Malformation of ear, NOS",09-06-2025
14842015,Congenital deformity of ear,09-06-2025
14843013,Malformation of ear,09-06-2025
14844019,Sunken fontanel,09-06-2025
14845018,Creation of pulmonary-innominate artery shunt,09-06-2025
14846017,"Blalock operation, systemic-pulmonary anastomosis",09-06-2025
14847014,Anastomosis of pulmonary-innominate artery by Blalock operation,09-06-2025
14848016,Infestation by Demodex phylloides,09-06-2025
14849012,Band saw,09-06-2025
14850012,"Glucan 1,4-alpha-glucosidase",09-06-2025
14851011,Glucoamylase,09-06-2025
14852016,Amyloglucosidase,09-06-2025
14853014,gamma-Amylase,09-06-2025
14854015,Lysosomal alpha-glucosidase,09-06-2025
14855019,Acid maltase,09-06-2025
14856018,"Exo-1,4-alpha-glucosidase",09-06-2025
14857010,"Clostridium botulinum, type E",09-06-2025
14858017,Lamina of eighth thoracic vertebra,09-06-2025
14859013,Partial horizontal laryngectomy,09-06-2025
14860015,Birth canal,09-06-2025
14861016,Obstetrical canal,09-06-2025
14862011,General care of newborn,09-06-2025
14863018,Routine care of newborn,09-06-2025
14864012,Infection by Acanthocephala,09-06-2025
14865013,"Infection by Acanthocephala, NOS",09-06-2025
14866014,Non-smoker,09-06-2025
14867017,Tetanic contractions of uterus,09-06-2025
14868010,Tetanic uterine contractions,09-06-2025
14870018,Anesthesia for panniculectomy,09-06-2025
14872014,Retired procedure,09-06-2025
14873016,Nicotine resin complex,09-06-2025
14874010,Seedy toe,09-06-2025
14875011,Dystrophia ungulae,09-06-2025
14876012,Hollow wall,09-06-2025
14877015,Skin test reaction conversion,09-06-2025
14878013,"Skin test reaction conversion, NOS",09-06-2025
14879017,"Urticaria pigmentosa, solitary cutaneous nodule",09-06-2025
14880019,Electrodesiccation,09-06-2025
14881015,Destruction of lesion or structure by monoterminal monopolar fulguration,09-06-2025
14882010,AIDS with acute myocarditis,09-06-2025
14883017,Repair of nasopharyngeal fistula,09-06-2025
14884011,Closure of nasopharyngeal fistula,09-06-2025
14885012,Chemotaxis assay,09-06-2025
14886013,"Chemotaxis assay, NOS",09-06-2025
14887016,Retired procedure,09-06-2025
14889018,Nitroethane oxidase,09-06-2025
14890010,Bile collection bag,09-06-2025
14891014,"Articular surface, first metacarpal, of second metacarpal bone",09-06-2025
14892019,Embolectomy of femoral artery,09-06-2025
14893012,Dicrocoeliasis,09-06-2025
14894018,Dicrocoeliosis,09-06-2025
14895017,Interactive individual medical psychotherapy,09-06-2025
14896016,Iliac fossa,09-06-2025
14897013,Fossaria modicella,09-06-2025
14898015,Abscess of nose,09-06-2025
14899011,Nasal abscess,09-06-2025
14900018,Renal surface of adrenal gland,09-06-2025
14901019,Dicloxacillin,09-06-2025
14902014,Chronic osteomyelitis of lower leg,09-06-2025
14903016,Capim virus,09-06-2025
14904010,Domestic longhaired cat,09-06-2025
14906012,"Surgical abrasion, NOS",09-06-2025
14907015,Endometriosis of appendix,09-06-2025
14908013,Destruction of hemorrhoids by sclerotherapy,09-06-2025
14909017,Sclerotherapy of hemorrhoids,09-06-2025
14910010,Aristolochia,09-06-2025
14911014,"Aristolochia, NOS",09-06-2025
14912019,"Alpha-fucosidase measurement, leukocytes",09-06-2025
14913012,Cast post and core in addition to crown,09-06-2025
14914018,Flexibacter flexilis,09-06-2025
14916016,Salmonella ullevi,09-06-2025
14917013,Brilliant orange,09-06-2025
14918015,Teflon implant into epiglottis,09-06-2025
14919011,Moschowitz enterocele repair,09-06-2025
14920017,Salmonella sternschanze,09-06-2025
14921018,"Other vomiting complicating pregnancy, NEC",09-06-2025
14922013,Jail,09-06-2025
14923015,Thromboangiitis,09-06-2025
14924014,"Thromboangiitis, NOS",09-06-2025
14925010,"Thrombovasculitis, NOS",09-06-2025
14926011,Thrombovasculitis,09-06-2025
14927019,Bacterial kidney disease of fish,09-06-2025
14928012,Corynebacterium kidney disease,09-06-2025
14929016,Dee disease,09-06-2025
14930014,Marine superintendent (deck),09-06-2025
14932018,Retired procedure,09-06-2025
14933011,Hexamita meleagridis,09-06-2025
14934017,Retired procedure,09-06-2025
14935016,Purulent rhinitis,09-06-2025
14936015,Facial nerve sensory disorder,09-06-2025
14937012,"Facial nerve sensory disorder, NOS",09-06-2025
14938019,Removal of gallstones from liver,09-06-2025
14939010,Tumor of vulva affecting pregnancy,09-06-2025
14940012,Tumour of vulva affecting pregnancy,09-06-2025
14941011,Quantitative immunologic identification of antigen or antibody,09-06-2025
14942016,Congenital anomaly of skeletal bone,09-06-2025
14943014,"Congenital anomaly of skeletal bone, NOS",09-06-2025
14944015,"Congenital skeletal anomaly, NOS",09-06-2025
14945019,Congenital skeletal anomaly,09-06-2025
14946018,Anomaly of skeletal development,09-06-2025
14947010,Salmonella rovaniemi,09-06-2025
14948017,Radiography of sacrococcygeal spine,09-06-2025
14949013,Diagnostic radiography of sacrum and coccyx,09-06-2025
14950013,Oil of lemon grass,09-06-2025
14951012,Indian melissa oil,09-06-2025
14952017,Intramedullary rod,09-06-2025
14953010,Blood group antigen Sisson,09-06-2025
14954016,Substernal chest wall retraction,09-06-2025
14955015,Joint of lumbar vertebra,09-06-2025
14956019,"Joint of lumbar vertebra, NOS",09-06-2025
14957011,Salmonella kentucky,09-06-2025
14958018,Methyl ethyl ketone peroxide,09-06-2025
14959014,Open wound of Eustachian tube without complication,09-06-2025
14960016,Foster father,09-06-2025
14961017,Closed fracture of C1-C4 level with incomplete cord lesion,09-06-2025
14962012,"Closed fracture of C1-C4 level with incomplete cord lesion, NOS",09-06-2025
14963019,Blood group antibody Vg^a^,09-06-2025
14964013,Blood group antibody Van Vugt,09-06-2025
14965014,Heel-toe gait,09-06-2025
14966010,Arthrotomy of finger,09-06-2025
14967018,"Arthrotomy of finger, NOS",09-06-2025
14968011,"Microbial identification kit, API 20A method",09-06-2025
14969015,Ligament of sacroiliac joint and pubic symphysis,09-06-2025
14970019,"Ligament of sacroiliac joint and pubic symphysis, NOS",09-06-2025
14971015,Hemorrhage of seminal vesicle,09-06-2025
14973017,Rapid gastric emptying,09-06-2025
14974011,"Dengue virus, type 3",09-06-2025
14975012,Legal abortion with uremia,09-06-2025
14976013,Immune domain,09-06-2025
14977016,Retired procedure,09-06-2025
14978014,Retired procedure,09-06-2025
14979018,"Leptospira interrogans, serogroup djasiman",09-06-2025
14980015,Homocysteine methyltransferase,09-06-2025
14981016,Lead oleate,09-06-2025
14984012,Operation on bone injury of femur,09-06-2025
14985013,"Operation on bone injury of femur, NOS",09-06-2025
14986014,Retired procedure,09-06-2025
14987017,"Gastric fluid analysis, pH titration",09-06-2025
14988010,"Gastric fluid analysis, pH determination",09-06-2025
14989019,Fire-prevention specialist,09-06-2025
14990011,Olfactory agnosia,09-06-2025
14991010,Urea poisoning,09-06-2025
14992015,Sinoatrial node branch of right coronary artery,09-06-2025
14993013,Mesial surface of tooth,09-06-2025
14994019,Blood group antigen Mur,09-06-2025
14995018,Blood group antigen Murrell,09-06-2025
14996017,"Oncogene protein P210, BCR-ABL",09-06-2025
14997014,HLA-DRw15 antigen,09-06-2025
14998016,^48^Vanadium,09-06-2025
14999012,Synesthesia,09-06-2025
15000012,Aedes kochi,09-06-2025
15001011,Infection by Encephalitozoon cuniculi,09-06-2025
15002016,Complement inhibitor,09-06-2025
15003014,"Complement inhibitor, NOS",09-06-2025
15004015,Allantoicase,09-06-2025
15005019,Chronic gastritis,09-06-2025
15006018,"Chronic gastritis, NOS",09-06-2025
15007010,Canine rotavirus,09-06-2025
15008017,Pericardiocentesis,09-06-2025
15009013,"Pericardiocentesis, NOS",09-06-2025
15010015,Puncture of pericardium,09-06-2025
15011016,Obliquus capitis muscle,09-06-2025
15012011,"Obliquus capitis muscle, NOS",09-06-2025
15013018,Leptospira grippotyphosa antigen,09-06-2025
15014012,Short neurotoxin venom,09-06-2025
15015013,Pulse,09-06-2025
15016014,"Pulse, NOS",09-06-2025
15017017,"Tenotomy of adductor of hip, subcutaneous, closed",09-06-2025
15018010,Clostridium acidiurici,09-06-2025
15019019,Radiation physics consultation with therapeutic radiologist,09-06-2025
15020013,"Diagnostic radiography with contrast media, bilateral",09-06-2025
15021012,Environment related disease,09-06-2025
15022017,"Environment related disease, NOS",09-06-2025
15023010,Neurolysis of peripheral nerve,09-06-2025
15024016,Lysis of adhesions of peripheral nerve,09-06-2025
15025015,"Application of plaster figure of eight, hand and lower forearm",09-06-2025
15026019,"Application of plaster figure of eight, gauntlet",09-06-2025
15027011,Cyclohexane,09-06-2025
15028018,Hexahydroxybenzene,09-06-2025
15029014,Hexamethylene,09-06-2025
15030016,Osteotomy of metatarsal,09-06-2025
15031017,Repair of pulmonary valve with tissue graft,09-06-2025
15032012,Replacement of pulmonary valve with tissue graft,09-06-2025
15033019,Partial musculoskeletal mobility,09-06-2025
15034013,"Partial musculoskeletal mobility, NOS",09-06-2025
15035014,Limitation of motion,09-06-2025
15036010,"Transient tic disorder, single episode",09-06-2025
15037018,Ranunculus,09-06-2025
15038011,"Ranunculus, NOS",09-06-2025
15039015,Crowfoot,09-06-2025
15040018,Buttercup,09-06-2025
15041019,Contusion of neck,09-06-2025
15042014,Ornithine,09-06-2025
15043016,Bone turnover rate,09-06-2025
15044010,"Bone turnover rate, NOS",09-06-2025
15045011,DK pig 51,09-06-2025
15046012,Former smoker,09-06-2025
15047015,Ex-smoker,09-06-2025
15048013,Cessation of smoking,09-06-2025
15049017,Kinosternon,09-06-2025
15050017,"Kinosternon, NOS",09-06-2025
15051018,"Mud turtle, NOS",09-06-2025
15052013,Mud turtle,09-06-2025
15053015,Acute tracheitis with obstruction,09-06-2025
15054014,Hemoglobin Machida,09-06-2025
15055010,"Hb 6(A3), Glu-gln, beta chain",09-06-2025
15056011,"Hb 6(A3), Glu-gln",09-06-2025
15057019,Eyelid function,09-06-2025
15058012,"Eyelid function, NOS",09-06-2025
15059016,Klismaphilia,09-06-2025
15060014,Inferior articular process of twelfth thoracic vertebra,09-06-2025
15061013,Caudal articular process of twelfth thoracic vertebra,09-06-2025
15062018,Pilocarpus alvaradoi,09-06-2025
15063011,^183^Osmium,09-06-2025
15064017,Senile melanoderma,09-06-2025
15065016,Radiopronator reflex,09-06-2025
15066015,Acute ascending myelitis,09-06-2025
15067012,Urinary protein of low molecular weight,09-06-2025
15068019,"Urinary protein of low molecular weight, NOS",09-06-2025
15069010,Medical procedure on genitourinary system,09-06-2025
15070011,"Medical procedure on genitourinary system, NOS",09-06-2025
15071010,Complete deafness,09-06-2025
15072015,Operation on adrenal nerve,09-06-2025
15073013,"Operation on adrenal nerve, NOS",09-06-2025
15074019,Intracranial space-occupying lesion,09-06-2025
15075018,^110^Tin,09-06-2025
15076017,Cochleovestibular active Ménière's disease,09-06-2025
15077014,Cochleovestibular active Meniere's disease,09-06-2025
15078016,Retired procedure,09-06-2025
15079012,Solution,09-06-2025
15080010,"Solution, NOS",09-06-2025
15081014,Brassica sinapis poisoning,09-06-2025
15082019,Mustard seed poisoning,09-06-2025
15083012,Infestation by Oestrus ovis,09-06-2025
15084018,Bone of upper extremity,09-06-2025
15085017,"Bone of upper extremity, NOS",09-06-2025
15086016,"Bone of forelimb, NOS",09-06-2025
15087013,Bone of forelimb,09-06-2025
15088015,Germanium measurement,09-06-2025
15089011,Closure of artificial opening of small intestine,09-06-2025
